question,references,corpus_id
運動傷害預防與處理課程的評量方式有哪些？,"[{""content"": ""illegally photocopy textbooks. ※ 教學方法 Teaching Method 教學方法Teaching Method 百分比Percentage 講述 90 % 個案研討 10 % 總和 Total 100 % 成績評量方式 Grading 評量方式Grading 百分比Percentage 期中考 40 % 期末考 40 % 出席狀況 15 % 課堂參與 5 % 總和 Total 100 % 成績評量方式補充說明 課程大綱補充資料 Supplementary Material of Course Syllabus"", ""start_index"": 2347, ""end_index"": 2622}]",chunking_evaluation/evaluation_framework/general_evaluation_data/corpora/113_2_體育學系_運動傷害預防與處理[113078]_陳振裕.html
兒童體能遊戲課程的教學方法有哪些？,"[{""content"": ""textbooks. ※ 教學方法 Teaching Method 教學方法Teaching Method 百分比Percentage 講述 20 % 問題導向學習 40 % 專題實作 40 % 總和 Total 100 % 成績評量方式 Grading 評量方式Grading 百分比Percentage 創意教具15%及典範遊戲示範15% 30 % 各組教學演示 30 % 出席狀況 25 "", ""start_index"": 2837, ""end_index"": 3034}, {""content"": ""※請尊重智慧財產權，不得非法影印教科書※ ※ Please respect intellectual property rights and do not illegally photocopy textbooks. ※ 教學方法 Teaching Method 教學方法Teaching Method 百分比Percentage 講述 20 % 問題導向學習 40 % 專題實作 40 % "", ""start_index"": 2739, ""end_index"": 2935}]",chunking_evaluation/evaluation_framework/general_evaluation_data/corpora/113_2_體育學系_兒童體能遊戲[113083]_蔡佳蓉.html
卓國雄教師的羽球專長訓練課程中，學生將學習哪些羽球技巧?,"[{""content"": ""本課程是專長訓練，係羽球專長之進階精進課程，為公開組校隊專長訓練。課程內容主要是培養學生在羽球技巧的穩定度、戰術觀念、專項體能及心理技能應用能力之強化。透過操作練習和比賽以臻技巧的穩定度及戰術的靈活應用，輔以專項體能之訓練達到可應付競賽之最適技戰術和生理狀態。同時涵養教練實作實習，藉由教練的實務操作累積教練經驗，厚實專業職能。因此，本課程內容主要分為四部分羽球技能、專項體能、裁判法、戰術觀念和教練"", ""start_index"": 769, ""end_index"": 969}, {""content"": ""用，輔以專項體能之訓練達到可應付競賽之最適技戰術和生理狀態。同時涵養教練實作實習，藉由教練的實務操作累積教練經驗，厚實專業職能。因此，本課程內容主要分為四部分羽球技能、專項體能、裁判法、戰術觀念和教練實務。 先修 ( 前置 ) 課程 Prerequisite 羽球 彈性教學規劃 Flexible Teaching/Planning Schedules "", ""start_index"": 869, ""end_index"": 1046}]",chunking_evaluation/evaluation_framework/general_evaluation_data/corpora/113_2_體育學系_專長訓練B(羽球)[113092]_卓國雄李展豪.html
池易楷教師的能源專題研究(二)課程中，學生將學習哪些實驗技能？,"[{""content"": ""＊本課程實施16+2週彈性教學方案，其中第17、18週之彈性規劃如下： 自主學習 課程大綱 Course Syllabus 週次Week 課程單元大綱Unit 教學方式Instructional Method/Style/Teaching Style 參考資料或相關作業References or Related Materials 評量方式Grading 1 Introduction PPT 2 Lab safety PPT 3 Lab safety PPT 4 Design methodology PPT 5 Design methodology PPT 6 Perform experiments PPT 7 Perform experiments PPT 8 Perform experiments PPT 9 Midterm review 10 Perform experiments 11 Perform experiments 12 Perform experiments 13 Perform experiments 14 Perform experiments 15 Perform experiments 16 Power point presentation 17 Draft report writing 18 Draft report writing 單一課程對應校能力指標程度 The Degree to Which Single Course Corresponds to School Competence 編號No. 校核心能力School Core Competencies 符合程度Degree of conformity 1 公民力 (Citizen) 4 2 自學力 "", ""start_index"": 997, ""end_index"": 1754}]",chunking_evaluation/evaluation_framework/general_evaluation_data/corpora/113_2_綠色能源科技學系_能源專題研究(二)[183060]_池易楷李宜庭.html
綠色能源科技學系的中文閱讀與書寫(二)課程的主要學習目標為何？,"[{""content"": ""閱讀是國際教育競爭力的關鍵指標，如何提升學生的閱讀素養已成為世界先進國家教育的施政重點，且溝通表達力攸關學生未來的競爭力，因此強化學生閱讀與書寫及口語表達力在大學教育中更形重要。臺南大學的「中文閱讀與書寫」課程，以「知識分子的養成」為核心理念，厚植學生閱讀書寫與口語表達能力，提升學生的溝通力，以培養具思考的獨立性、批判性，且能關注國際與社會議題，樂於投入貢獻所學、勇於提出問題跟解決策略，以善盡社會責任的知識份子。1.擴展閱讀領域，提升文學欣賞和文章閱讀理解的能力。2.建立多元思考與語文表達能力，作為人際溝通的基礎。3.增加學生對自己角色的認知、反省與實踐，培養獨立與批判思考的能力。4.提升學生"", ""start_index"": 777, ""end_index"": 1077}, {""content"": ""書寫」課程，以「知識分子的養成」為核心理念，厚植學生閱讀書寫與口語表達能力，提升學生的溝通力，以培養具思考的獨立性、批判性，且能關注國際與社會議題，樂於投入貢獻所學、勇於提出問題跟解決策略，以善盡社會責任的知識份子。1.擴展閱讀領域，提升文學欣賞和文章閱讀理解的能力。2.建立多元思考與語文表達能力，作為人際溝通的基礎。3.增加學生對自己角色的認知、反省與實踐，培養獨立與批判思考的能力。4.提升學生關心社會議題的覺察力、論述力及解決問題的能力。課程規劃方向:1.藉由「自我探索」主題與篇章的介紹，讓學子們深入爬梳內在自我所習得的哲理，為生命的方向打下良好基礎，進而發現自我生命之美。2.藉由「人生哲"", ""start_index"": 877, ""end_index"": 1177}]",chunking_evaluation/evaluation_framework/general_evaluation_data/corpora/113_2_綠色能源科技學系_中文閱讀與書寫(二)[183039]_蘇淑貞.html
體育(二)課程的評量方式為何？,"[{""content"": ""教學方法Teaching Method 百分比Percentage 講述 20 % 小組練習 50 % 個人問題解決 30 % 總和 Total 100 % 成績評量方式 Grading 評量方式Grading 百分比Percentage 體育技能測驗 60 % 運動道德與出席 30 % 體育常識 10 % 總和 Total 100 % 成績評量方式補充說明 課程大綱補充資料 "", ""start_index"": 2710, ""end_index"": 2900}]",chunking_evaluation/evaluation_framework/general_evaluation_data/corpora/113_2_電機工程學系_體育(二)[182049]_侯志堅.html
許志維教師的工程數學(二)課程中，學生將學習哪些重要的數學概念？,"[{""content"": ""Objectives 1. 了解工程問題與所對應的數學模型(B, D, E)2. 熟悉向量微分與積分計算(B, E)3. 熟悉傅立葉分析(B, D, E)4. 熟悉偏微分方程式解法、解的特性與其在工程上之應用(B, E)5. 培養同學具有數學分析能力。(B, C, D, E) 先修 ( 前置 ) 課程 Prerequisite "", ""start_index"": 741, ""end_index"": 906}]",chunking_evaluation/evaluation_framework/general_evaluation_data/corpora/113_2_電機工程學系_工程數學(二)[182077]_許志維.html
地方志書編撰課程的授課老師是誰？,"[{""content"": ""113 學年度 第 2 學期 文化與自然資源學系 張靜宜教師 地方志書編撰 課程大綱 - National University of Tainan (NUTN) E-Course首頁 113 學年度 第 2 學期 文化與自然資源學系 張靜宜教師 地方志書編撰 課程大綱 課程簡介 Course Introduction 開課年度學期Year / Term 113 學年度 第 2 學期 開課班級Department 文化與自然資源學系 文資三 授課方式Instructional Method 課堂教學 、 中文 課程電腦代號Course Reference Number 134072 課程名稱(中文)Course Title(Chinese) 地方志書編撰 課程名稱(英文)Course Title(English) Compilation of Local Chronicles 學分數/時數Credit Hours 2 / 2 必(選)修Requirement / Elective Course 選修 授課老師Instructor 張靜宜 "", ""start_index"": 0, ""end_index"": 476}]",chunking_evaluation/evaluation_framework/general_evaluation_data/corpora/113_2_文化與自然資源學系_地方志書編撰[134072]_張靜宜.html
楊書濠教師的『歷史、記憶與述說』課程的教學方法中，什麼比例是通過討論?,"[{""content"": ""textbooks. ※ 教學方法 Teaching Method 教學方法Teaching Method 百分比Percentage 講述 70 % 討論 20 % 分享 10 % 總和 Total 100 % 成績評量方式 Grading 評量方式Grading 百分比Percentage 個人口頭報告 80 % 課堂參與 20 % 總和 Total 100 % 成績評量方式補充說明"", ""start_index"": 3887, ""end_index"": 4082}]",chunking_evaluation/evaluation_framework/general_evaluation_data/corpora/113_2_文化與自然資源學系_歷史、記憶與述說[134077]_楊書濠.html
資訊倫理與法律課程的主要學習目標為何？,"[{""content"": ""本課程主要在幫助同學掌握與資訊相關的法律規範，特別是隱私權、著作權、資訊安全等方面的法律問題。並協助培養學生批判性思維，能夠分析並解決當前資訊社會中的倫理與法律問題。 先修 ( 前置 ) 課程 Prerequisite 彈性教學規劃 Flexible Teaching/Planning Schedules 課程大綱 Course Syllabus 週次Week 課程單元大綱Unit "", ""start_index"": 794, ""end_index"": 987}]",chunking_evaluation/evaluation_framework/general_evaluation_data/corpora/113_2_資訊工程學系_資訊倫理與法律[159056]_劉建志.html
體育(二)課程的成績評量方式中，哪些部分佔據了50%的比例？,"[{""content"": ""Method 教學方法Teaching Method 百分比Percentage 競賽 40 % 問題導向學習 30 % 講述 20 % 影片欣賞 10 % 總和 Total 100 % 成績評量方式 Grading 評量方式Grading 百分比Percentage 出席和參與程度 50 % 技術測驗 25 % 重訓課程表格及心得報告 25 % 總和 Total 100 % "", ""start_index"": 2897, ""end_index"": 3087}]",chunking_evaluation/evaluation_framework/general_evaluation_data/corpora/113_2_資訊工程學系_體育(二)[159033]_蔡佳蓉.html
黃耀霆教師的3D動畫設計與實作課程中，學生將學習哪些軟體概念？,"[{""content"": ""優質教育：確保有教無類、公平以及高品質的教育，及提倡終身學習 課程目標 Learning Objectives 學習3D軟體概念，從建模、材質、貼圖、燈光、攝影機、骨架、動畫至算圖輸出的完整流程。 先修 ( 前置 ) 課程 Prerequisite 彈性教學規劃 Flexible Teaching/Planning Schedules 課程大綱 Course Syllabus 週次Week "", ""start_index"": 660, ""end_index"": 857}]",chunking_evaluation/evaluation_framework/general_evaluation_data/corpora/113_2_數位學習科技學系_3D動畫設計與實作[155082]_黃耀霆.html
孫光天老師的離散數學課程中，學生將學習哪些基本結構?,"[{""content"": ""Logic and Proofs (2) 面授 4 Boolean Algebra (1) 面授 5 Boolean Algebra (2) 面授 6 Basic structures: sets, functions, sequences, and sums (1) 面授 7 Basic structures: sets, functions, sequences, and sums. (2) "", ""start_index"": 1094, ""end_index"": 1294}, {""content"": ""functions, sequences, and sums (1) 面授 7 Basic structures: sets, functions, sequences, and sums. (2) 面授 8 Basic structures: sets, functions, sequences, and sums. (3) 面授 9 期中考 紙筆考試 10 The fundamentals: "", ""start_index"": 1194, ""end_index"": 1394}, {""content"": ""面授 8 Basic structures: sets, functions, sequences, and sums. (3) 面授 9 期中考 紙筆考試 10 The fundamentals: algorithm, the integers, and Matrices (1) 面授 11 The fundamentals: algorithm, the integers, and "", ""start_index"": 1294, ""end_index"": 1489}]",chunking_evaluation/evaluation_framework/general_evaluation_data/corpora/113_2_數位學習科技學系_離散數學[155058]_孫光天.html
范玉玲教師的遊憩植物學課程中，學生將學習哪些植物相關領域?,"[{""content"": ""原來，樹木就是我們的日常!自古以來，人類生命和植物一直緊密相關，不論是樹木或花草，在先民的生活中處處可見植物的影子，都能化身為食用、藥用、日常用品、燃料或是建材，在先民生活中扮演了重要的角色。時至今日，植物除了在生態平衡及環境教育上受到關注，還具有觀賞、生態旅遊及食農教育等功能。因植物種類超過28萬種, 植物學習往往令學生又愛又怕! "", ""start_index"": 774, ""end_index"": 942}, {""content"": ""為提升同學學習植物興趣、掌握生活中常見植物增加成就感、及了解先民如何運用植物在食、衣、住、行、宗教、醫療等方面而設計本課程。本課程目標及內容如下等領域為內容及學習目標：1. 公園常見植物：包括課本內容研讀及戶外教學。2. 民族植物學:包括從食衣住行育樂方面介紹可食用植物、香料植物、觀賞植物、民俗植物、染料植物、誘蝶誘鳥植物、有毒植物、宗教植物、醫療植物等，藉此讓同學對植物應用有初步認識。3. "", ""start_index"": 942, ""end_index"": 1140}]",chunking_evaluation/evaluation_framework/general_evaluation_data/corpora/113_2_生態暨環境資源學系_遊憩植物學[156071]_范玉玲.html
昆蟲學課程的課程目標包括哪些內容？,"[{""content"": ""教授學生對於昆蟲多樣性的重視，與人類之間的關係，以及其外部形態、內部生理構造與行為等的認知，並教授昆蟲的採集與標本製作方法，以及各目辨識與分類特徵。本課程目標為教導學生了解節肢動物演化至昆蟲的過程，以及昆蟲異律分節各體區中各節的演變，並使學生了解昆蟲飛行能力的演變，以及如何適應環境演化出個物種獨特的生活史。在外部形態的學習中，使學生能經由解剖顯微鏡觀察昆蟲各部位特徵，同時訓練學生使用分鏡繪圖。在內"", ""start_index"": 750, ""end_index"": 950}, {""content"": ""部構造的學習中，則提供學生實體昆蟲，教導學生如何解剖與觀察內部消化、神經、呼吸、生殖與排泄器官。除了關於昆蟲感知系統、生殖、社會性與獵捕關係的知識教授外，並帶領學生至野外學習各種採集方法與標本製作，並訓練學生能有鑑識各目昆蟲的基礎能力。本課程內容為下列項目：1. 節肢動物的演化2. 昆蟲外部形態、內部器官與生理3. 各目昆蟲辨識4. 昆蟲的採集與標本製作5. 昆蟲的感知系統與行為6. "", ""start_index"": 950, ""end_index"": 1144}]",chunking_evaluation/evaluation_framework/general_evaluation_data/corpora/113_2_生態暨環境資源學系_昆蟲學[156078]_黃文伯.html
林佾璁教師的爵士合奏課程中，學生將學習哪些爵士樂語法（articulation）與演奏法的不同？,"[{""content"": ""打擊（鐵琴）Percussion 1名- 小提琴 Violin 4-5名每學期有期末音樂會【課程目標】一、了解並活用爵士樂語法（articulation）與演奏法的不同，進而啟發更多元的演奏能力，以期能夠更加表現音樂的內涵。二、主要學習節奏風格:搖擺 "", ""start_index"": 837, ""end_index"": 963}]",chunking_evaluation/evaluation_framework/general_evaluation_data/corpora/113_2_音樂學系_爵士合奏[164408]_林佾璁.html
李慧怡教師的器樂演奏詮釋(二)課程的學習目標包括哪些內容？,"[{""content"": ""1.提供學生上台實際演奏的機會，培養舞台表現力。2.練習畢業音樂會曲目，提升演奏熟練度與音樂詮釋能力。3.學習撰寫以及講解曲目解說，掌握用音樂進行具有說服力的表達技巧。4.透過反覆的上台演奏，累積舞台經驗，學習克服緊張情緒並掌握正確的呼吸技巧。5.透過此堂課，能夠讓學生得到回饋，且更有信心準備畢業音樂會以及節目單的製作。 先修 ( 前置 ) 課程 Prerequisite 彈性教學規劃 "", ""start_index"": 741, ""end_index"": 936}]",chunking_evaluation/evaluation_framework/general_evaluation_data/corpora/113_2_音樂學系_器樂演奏詮釋(二)[164407]_李慧怡.html
科技法律課程的評量方式包括哪些項目？,"[{""content"": ""分享 10 % 討論 10 % 總和 Total 100 % 成績評量方式 Grading 評量方式Grading 百分比Percentage 期中考 35 % 期末考 35 % 出席狀況 20 % 課堂參與 10 % 總和 Total 100 % 成績評量方式補充說明 課程大綱補充資料 Supplementary Material of Course Syllabus"", ""start_index"": 2658, ""end_index"": 2844}]",chunking_evaluation/evaluation_framework/general_evaluation_data/corpora/113_2_材料科學系_科技法律[167068]_莊志剛.html
能源材料與元件課程的評量方式有哪些?,"[{""content"": ""textbooks. ※ 教學方法 Teaching Method 教學方法Teaching Method 百分比Percentage 講述 70 % 個案研討 20 % 討論 10 % 總和 Total 100 % 成績評量方式 Grading 評量方式Grading 百分比Percentage 課堂參與 50 % 個人口頭報告 30 % 期中摘要 20 % 總和 Total 100 % "", ""start_index"": 2235, ""end_index"": 2432}, {""content"": ""Total 100 % 成績評量方式 Grading 評量方式Grading 百分比Percentage 課堂參與 50 % 個人口頭報告 30 % 期中摘要 20 % 總和 Total 100 % 成績評量方式補充說明 期末報告口頭20%,紙本10%。遲交以75%計算(期中遲交一個月視為未交，期末則以繳交至6/26為準) 課程大綱補充資料 Supplementary Material of "", ""start_index"": 2332, ""end_index"": 2530}]",chunking_evaluation/evaluation_framework/general_evaluation_data/corpora/113_2_材料科學系_能源材料與元件[167065]_林大偉.html
幼兒遊戲課程的評量方式有哪些？,"[{""content"": ""photocopy textbooks. ※ 教學方法 Teaching Method 教學方法Teaching Method 百分比Percentage 總和 Total 0 % 成績評量方式 Grading 評量方式Grading 百分比Percentage 期中考 25 % 期末考 25 % 上課出席與參與討論(點名不到要扣分) 10 % 室內遊戲環境和材料特性評估報告 20 % 幼兒遊戲分析和課堂討論(遊戲中成人角色、團體遊戲設計)小組報告 20 % 總和 Total 100 % 成績評量方式補充說明 1、上課出席與參與討論10%（點名不到要扣分）2、幼兒遊戲分析和課堂討論(遊戲中成人角色、團體遊戲設計)報告，小組，20%。3、期中考25%。4、遊戲環境和材料特性評估報告，根據現場或實例配合特性分析，20%。5、期末考25%。 課程大綱補充資料 Supplementary Material of Course Syllabus"", ""start_index"": 3204, ""end_index"": 3627}]",chunking_evaluation/evaluation_framework/general_evaluation_data/corpora/113_2_幼兒教育學系_幼兒遊戲[170039]_林聖曦.html
細胞生物學實驗課程的學習目標包括哪些內容？,"[{""content"": ""and Grants 聯合國永續發展目標 (SDGs跨域類別) Sustainable Development Goals, SDGs 課程目標 Learning Objectives （一）教學目標：Students will achieve an understanding of protein experiment（二）教材大綱：1. Protein "", ""start_index"": 572, ""end_index"": 752}, {""content"": ""（一）教學目標：Students will achieve an understanding of protein experiment（二）教材大綱：1. Protein elephoresis2. Western blot（三）實施方式：Lecture and report本課程有助於達成下列學生指標能力 (1)對生命科學知識有專業理解能力 "", ""start_index"": 665, ""end_index"": 839}]",chunking_evaluation/evaluation_framework/general_evaluation_data/corpora/113_2_生物科技學系_細胞生物學實驗[158049]_張翠玲.html
曹哲嘉教師的生物科技英文課程中，學生將學習哪些實驗室議題?,"[{""content"": ""教學方式Instructional Method/Style/Teaching Style 參考資料或相關作業References or Related Materials 評量方式Grading 1 Overview and introduction Lecture 2 English as a second language Lecture 3 Vocabulary I: numbers, "", ""start_index"": 1398, ""end_index"": 1597}, {""content"": ""教學方式Instructional Method/Style/Teaching Style 參考資料或相關作業References or Related Materials 評量方式Grading 1 Overview and introduction Lecture 2 English as a second language Lecture 3 Vocabulary I: numbers, "", ""start_index"": 1398, ""end_index"": 1597}]",chunking_evaluation/evaluation_framework/general_evaluation_data/corpora/113_2_生物科技學系_生物科技英文[158051]_曹哲嘉.html
蔡孟哲教師的輸送現象課程的成績評量方式為何？,"[{""content"": ""教學方法Teaching Method 百分比Percentage 講述 90 % 討論 10 % 總和 Total 100 % 成績評量方式 Grading 評量方式Grading 百分比Percentage 小考 20 % 期中考 30 % 期末考 40 % 出席狀況 10 % 總和 Total 100 % 成績評量方式補充說明 課程大綱補充資料 Supplementary "", ""start_index"": 2285, ""end_index"": 2476}]",chunking_evaluation/evaluation_framework/general_evaluation_data/corpora/113_2_綠色能源科技學系(進修學士班)_輸送現象[283012]_蔡孟哲.html
柯昊葳教師的普通化學實驗(二)課程中，學生將學習哪些實驗技巧?,"[{""content"": ""not illegally photocopy textbooks. ※ 教學方法 Teaching Method 教學方法Teaching Method 百分比Percentage 講述 20 % 專題實作 80 % 總和 Total 100 % 成績評量方式 Grading 評量方式Grading 百分比Percentage 小考 60 % 作業撰寫 40 % 總和 Total 100 % "", ""start_index"": 1922, ""end_index"": 2121}, {""content"": ""專題實作 80 % 總和 Total 100 % 成績評量方式 Grading 評量方式Grading 百分比Percentage 小考 60 % 作業撰寫 40 % 總和 Total 100 % 成績評量方式補充說明 "", ""start_index"": 2022, ""end_index"": 2132}]",chunking_evaluation/evaluation_framework/general_evaluation_data/corpora/113_2_綠色能源科技學系(進修學士班)_普通化學實驗(二)[283007]_柯昊葳.html
陳宇平教師的輔導原理與實務課程的學習目標包括哪些內容？,"[{""content"": ""健康與福祉：確保及促進各年齡層健康生活與福祉 課程目標 Learning Objectives 1.協助學生了解諮商輔導之發展、基本原理，增進學生對諮商輔導領域的基本素養及專業知能。2.協助學生了解不同場域中諮商輔導工作者的角色、功能、工作內涵，進而增進學生對輔導工作的認識。3.藉由輔導諮商中各"", ""start_index"": 669, ""end_index"": 817}]",chunking_evaluation/evaluation_framework/general_evaluation_data/corpora/113_2_諮商與輔導學系_輔導原理與實務[128054]_陳宇平.html
翟宗悌教師的專題研究(一)課程的學生評量方式包括哪些?,"[{""content"": ""% 總和 Total 100 % 成績評量方式補充說明 1.平時成績50％ a.本課程強調討論與合作，看重學生能夠彼此回饋，因此參與表現很重要。2.期末報告：擇定一主題，進行研究工作，學期末繳交期末報告，內容包含研究動機與目的、文獻探討、預定的研究方法。50％ 課程大綱補充資料 Supplementary Material of Course Syllabus"", ""start_index"": 2526, ""end_index"": 2707}]",chunking_evaluation/evaluation_framework/general_evaluation_data/corpora/113_2_諮商與輔導學系_專題研究(一)[128070]_翟宗悌.html
厲復平教師的表演(二)課程的評量方式有哪些?,"[{""content"": ""Method 百分比Percentage 專題實作 40 % 問題導向學習 40 % 討論 20 % 總和 Total 100 % 成績評量方式 Grading 評量方式Grading 百分比Percentage 總和 Total 0 % 成績評量方式補充說明 1、平時考核：15% (1) 出席情形 (2) 課堂表現2、分組課堂報告、分組報告綜合摘要與心得、角色分析表、角色自傳、角色日記：25% (不要只寫心得，請交Word檔，上傳至課程網站，務必在文件內文註明學號姓名)3、分組排練工作情形與呈現：30%4、讀書摘要與心得：20% (讀書摘要與心得必須包括書籍內容摘要，不要只寫心得，請交Word檔，上傳至課程網站，務必在文件內文註明學號姓名)5、期末心得：10%(字數1000字以上，請交Word檔，請註明字數，上傳至課程網站，務必在文件內文註明學號姓名) 課程大綱補充資料 Supplementary Material of Course Syllabus"", ""start_index"": 3355, ""end_index"": 3788}]",chunking_evaluation/evaluation_framework/general_evaluation_data/corpora/113_2_戲劇創作與應用學系_表演(二)[172061]_厲復平.html
厲復平教師的即興創作課程中，學生將學習哪些基本概念?,"[{""content"": ""一、探索運用集體即興作為發展及活化定本演出的手段。二、探索運用集體即興進行角色或表演文本的創作。三、訓練即興表演的能力。 先修 ( 前置 ) 課程 Prerequisite 無 彈性教學規劃 Flexible Teaching/Planning Schedules ＊本課程實施16+2週彈性教學方案，其中第17、18週之彈性規劃如下： 校外參訪 課程大綱 Course Syllabus "", ""start_index"": 756, ""end_index"": 951}]",chunking_evaluation/evaluation_framework/general_evaluation_data/corpora/113_2_戲劇創作與應用學系_即興創作[172050]_厲復平.html
地方發展與地區行銷課程的主要學習目標為何？,"[{""content"": ""「世界級」標準來看待未來市場的競逐。在地區發展的行動中，吸引觀光遊客、發展休閒事業、籌辦會議產業、吸引商務投資進駐、創造就業機會，以及吸收高素質人才落戶定居是六種最主要的行銷規劃策略，這六種發展策略的籌畫重點在於藉由地區特殊性的考慮，引領出地區對外界的吸引力，促成地區特色品牌的經營。這種融合文化、創意與產業規劃特性的地區發展行動，此其所謂的「地區文化行銷」。本課程的論點即以「地區文化行銷」作為闡釋"", ""start_index"": 827, ""end_index"": 1027}]",chunking_evaluation/evaluation_framework/general_evaluation_data/corpora/113_2_行政管理學系_地方發展與地區行銷[132060]_馬群傑.html
林政佑教師的經濟學課程中，課程目標主要是什麼？,"[{""content"": ""本課程設定的目標主要是希望藉由探討重要經濟理論與分析方法，並搭配時事討論，讓學生具備基本經濟觀念與分析能力，進而能夠將習得之經濟概念應用於日常生活之中。 先修 ( 前置 ) 課程 Prerequisite 彈性教學規劃 Flexible Teaching/Planning Schedules ＊本課程實施16+2週彈性教學方案，其中第17、18週之彈性規劃如下： 自主學習 "", ""start_index"": 725, ""end_index"": 913}]",chunking_evaluation/evaluation_framework/general_evaluation_data/corpora/113_2_行政管理學系_經濟學[132043]_林政佑.html
運算思維與程式設計課程的評量方式中，期中考和期末考各佔多少百分比？,"[{""content"": ""Method 百分比Percentage 講述 70 % 問題導向學習 30 % 總和 Total 100 % 成績評量方式 Grading 評量方式Grading 百分比Percentage 期中考 30 % 期末考 30 % 作業撰寫 20 % 出席狀況 20 % 總和 Total 100 % 成績評量方式補充說明 課程大綱補充資料 Supplementary Material of "", ""start_index"": 2495, ""end_index"": 2691}]",chunking_evaluation/evaluation_framework/general_evaluation_data/corpora/113_2_應用數學系_運算思維與程式設計[150062]_陳憲揚.html
劉哲宏教師的管理數學課程中，學生將學習哪些基本工具和方法?,"[{""content"": ""本課程旨在培養學生利用數學方法解決管理問題的能力，幫助學生掌握決策分析、資源分配、數據分析等領域中的基本工具和方法，提升其邏輯思維與分析能力，為未來在管理、商業分析與相關領域的學術研究與實務應用奠定基礎。學習成果包括：理解管理數學的基本概念與理論，如線性規劃、數據分析、決策理論等。能夠使用數學模型進行實際問題的分析與解決。掌握運用軟體工具解決管理數學問題的基本技巧。提升跨領域應用數學理論與工具的能"", ""start_index"": 682, ""end_index"": 882}]",chunking_evaluation/evaluation_framework/general_evaluation_data/corpora/113_2_經營與管理學系_管理數學[125034]_劉哲宏.html
許正良老師的奈米材料與元件課程的學生將學習哪些重要的SCI期刊?,"[{""content"": ""Objectives 本課程將採用大量的SCI paper，做為學生汲取新技術的主要來源。奈米光電材料與元件為現今相當熱門的研究主題，以及各國政府爭相投入的重點產業。本課程教學目標為使研究所的同學，建立起國際期刊的搜尋與閱讀能力，並且瞭解到奈米光電"", ""start_index"": 768, ""end_index"": 892}]",chunking_evaluation/evaluation_framework/general_evaluation_data/corpora/113_2_電機工程學系碩士班_奈米材料與元件[182063]_許正良.html
黃靜芳教師的樂器教學與實務研究課程中，學生將學習哪些樂器教學法?,"[{""content"": ""（一）認識奧夫教學法與鈴木教學法在樂器教學的應用。（二）探索自製樂器的實作教學與創作表演。（三）熟練直笛與木琴的基本演奏技巧。（四）探究國中小樂器教學之課程設計。 先修 ( 前置 ) 課程 Prerequisite 彈性教學規劃 Flexible Teaching/Planning Schedules ＊本課程實施16+2週彈性教學方案，其中第17、18週之彈性規劃如下： 校外參訪 "", ""start_index"": 719, ""end_index"": 912}, {""content"": ""（一）認識奧夫教學法與鈴木教學法在樂器教學的應用。（二）探索自製樂器的實作教學與創作表演。（三）熟練直笛與木琴的基本演奏技巧。（四）探究國中小樂器教學之課程設計。 先修 ( 前置 ) 課程 Prerequisite 彈性教學規劃 Flexible Teaching/Planning Schedules ＊本課程實施16+2週彈性教學方案，其中第17、18週之彈性規劃如下： 校外參訪 "", ""start_index"": 719, ""end_index"": 912}, {""content"": ""（一）認識奧夫教學法與鈴木教學法在樂器教學的應用。（二）探索自製樂器的實作教學與創作表演。（三）熟練直笛與木琴的基本演奏技巧。（四）探究國中小樂器教學之課程設計。 先修 ( 前置 ) 課程 Prerequisite 彈性教學規劃 Flexible Teaching/Planning Schedules ＊本課程實施16+2週彈性教學方案，其中第17、18週之彈性規劃如下： 校外參訪 "", ""start_index"": 719, ""end_index"": 912}, {""content"": ""（一）認識奧夫教學法與鈴木教學法在樂器教學的應用。（二）探索自製樂器的實作教學與創作表演。（三）熟練直笛與木琴的基本演奏技巧。（四）探究國中小樂器教學之課程設計。 先修 ( 前置 ) 課程 Prerequisite 彈性教學規劃 Flexible Teaching/Planning Schedules ＊本課程實施16+2週彈性教學方案，其中第17、18週之彈性規劃如下： 校外參訪 "", ""start_index"": 719, ""end_index"": 912}]",chunking_evaluation/evaluation_framework/general_evaluation_data/corpora/113_2_音樂學系碩士班_樂器教學與實務研究[164378]_黃靜芳.html
王一匡教師的可持續發展討論課程中，學生將學習哪些永續發展議題？,"[{""content"": ""本課程目標為探討新興永續發展議題，以氣候變遷減緩與調適為主軸。探討議題包括氣候變遷減緩、企業永續、自然解方、自然碳匯、生物信用、氣候變遷調適與行為改變等。 先修 ( 前置 ) 課程 Prerequisite 彈性教學規劃 Flexible Teaching/Planning Schedules ＊本課程實施16+2週彈性教學方案，其中第17、18週之彈性規劃如下： "", ""start_index"": 797, ""end_index"": 981}]",chunking_evaluation/evaluation_framework/general_evaluation_data/corpora/113_2_生態暨環境資源學系碩士班_可持續發展討論[156050]_王一匡.html
